date,session_key,wind_direction,meeting_key,wind_speed,rainfall,track_temperature,air_temperature,humidity,pressure
2023-03-05T14:01:47.286000+00:00,7953,176,1141,1.2,0,35.1,29.8,19.0,1016.5
2023-03-05T14:02:47.301000+00:00,7953,182,1141,1.2,0,35.0,29.7,19.0,1016.5
2023-03-05T14:03:47.300000+00:00,7953,156,1141,1.1,0,34.9,29.7,19.0,1016.5
2023-03-05T14:04:47.314000+00:00,7953,201,1141,0.8,0,34.9,29.6,19.0,1016.5
2023-03-05T14:05:47.297000+00:00,7953,219,1141,0.8,0,34.8,29.6,19.0,1016.5
2023-03-05T14:06:47.297000+00:00,7953,219,1141,0.8,0,34.7,29.6,19.0,1016.5
2023-03-05T14:07:47.295000+00:00,7953,196,1141,0.6,0,34.7,29.6,19.0,1016.5
2023-03-05T14:08:47.294000+00:00,7953,200,1141,0.6,0,34.6,29.6,18.0,1016.5
2023-03-05T14:09:47.309000+00:00,7953,180,1141,0.8,0,34.5,29.5,18.0,1016.5
2023-03-05T14:10:47.308000+00:00,7953,184,1141,1.2,0,34.4,29.5,18.0,1016.5
2023-03-05T14:11:47.322000+00:00,7953,199,1141,1.0,0,34.2,29.5,18.0,1016.5
2023-03-05T14:12:47.322000+00:00,7953,191,1141,1.2,0,34.1,29.5,18.0,1016.5
2023-03-05T14:13:47.320000+00:00,7953,173,1141,1.0,0,34.2,29.4,18.0,1016.5
2023-03-05T14:14:47.303000+00:00,7953,165,1141,1.0,0,34.1,29.4,18.0,1016.5
2023-03-05T14:15:47.333000+00:00,7953,170,1141,1.1,0,34.0,29.4,18.0,1016.5
2023-03-05T14:16:47.348000+00:00,7953,169,1141,1.0,0,34.0,29.4,18.0,1016.5
2023-03-05T14:17:47.347000+00:00,7953,180,1141,1.1,0,33.8,29.3,18.0,1016.5
2023-03-05T14:18:47.346000+00:00,7953,185,1141,1.2,0,33.8,29.3,18.0,1016.5
2023-03-05T14:19:47.345000+00:00,7953,172,1141,1.5,0,33.8,29.2,19.0,1016.5
2023-03-05T14:20:47.359000+00:00,7953,172,1141,0.8,0,33.6,29.1,21.0,1016.5
2023-03-05T14:21:47.374000+00:00,7953,181,1141,1.0,0,33.6,29.1,21.0,1016.5
2023-03-05T14:22:47.357000+00:00,7953,185,1141,1.6,0,33.5,29.1,22.0,1016.5
2023-03-05T14:23:47.372000+00:00,7953,180,1141,1.7,0,33.3,29.0,24.0,1016.5
2023-03-05T14:24:47.370000+00:00,7953,186,1141,2.2,0,33.2,29.0,25.0,1016.5
2023-03-05T14:25:47.371000+00:00,7953,187,1141,2.0,0,33.2,28.9,25.0,1016.5
2023-03-05T14:26:47.368000+00:00,7953,185,1141,2.0,0,32.9,28.9,25.0,1016.5
2023-03-05T14:27:47.367000+00:00,7953,187,1141,1.7,0,33.1,28.8,25.0,1016.5
2023-03-05T14:28:47.382000+00:00,7953,185,1141,1.7,0,33.1,28.8,26.0,1016.5
2023-03-05T14:29:47.396000+00:00,7953,180,1141,1.6,0,32.7,28.6,26.0,1016.5
2023-03-05T14:30:47.411000+00:00,7953,161,1141,1.2,0,32.7,28.6,26.0,1016.7
2023-03-05T14:31:47.425000+00:00,7953,182,1141,1.5,0,32.7,28.6,27.0,1016.5
2023-03-05T14:32:47.425000+00:00,7953,162,1141,2.0,0,32.7,28.5,27.0,1016.7
2023-03-05T14:33:47.423000+00:00,7953,181,1141,1.3,0,32.7,28.4,27.0,1016.5
2023-03-05T14:34:47.439000+00:00,7953,173,1141,1.7,0,32.3,28.4,28.0,1016.5
2023-03-05T14:35:47.421000+00:00,7953,184,1141,1.2,0,32.2,28.4,28.0,1016.7
2023-03-05T14:36:47.436000+00:00,7953,175,1141,1.1,0,32.2,28.4,28.0,1016.7
2023-03-05T14:37:47.434000+00:00,7953,180,1141,0.8,0,32.2,28.3,28.0,1016.5
2023-03-05T14:38:47.433000+00:00,7953,194,1141,0.6,0,32.1,28.3,28.0,1016.7
2023-03-05T14:39:47.448000+00:00,7953,162,1141,0.8,0,32.2,28.2,26.0,1016.7
2023-03-05T14:40:47.462000+00:00,7953,164,1141,0.8,0,32.2,28.2,25.0,1016.5
2023-03-05T14:41:47.477000+00:00,7953,172,1141,1.1,0,32.2,28.1,24.0,1016.7
2023-03-05T14:42:47.476000+00:00,7953,167,1141,0.8,0,32.2,28.0,23.0,1016.7
2023-03-05T14:43:47.475000+00:00,7953,165,1141,0.8,0,32.2,28.0,23.0,1016.7
2023-03-05T14:44:47.474000+00:00,7953,176,1141,0.6,0,32.1,28.0,22.0,1016.7
2023-03-05T14:45:47.488000+00:00,7953,179,1141,0.8,0,32.1,28.0,22.0,1016.7
2023-03-05T14:46:47.487000+00:00,7953,261,1141,0.6,0,32.1,28.0,21.0,1016.7
2023-03-05T14:47:47.502000+00:00,7953,202,1141,0.8,0,32.0,28.0,22.0,1016.5
2023-03-05T14:48:47.516000+00:00,7953,133,1141,0.8,0,31.9,27.9,21.0,1016.7
2023-03-05T14:49:47.515000+00:00,7953,207,1141,1.0,0,32.0,27.8,21.0,1016.7
2023-03-05T14:50:47.530000+00:00,7953,199,1141,0.6,0,31.7,27.7,22.0,1016.7
2023-03-05T14:51:47.544000+00:00,7953,177,1141,0.8,0,31.7,27.6,22.0,1016.7
2023-03-05T14:52:47.543000+00:00,7953,231,1141,0.6,0,31.6,27.6,22.0,1016.7
2023-03-05T14:53:47.558000+00:00,7953,217,1141,0.5,0,31.6,27.6,22.0,1016.7
2023-03-05T14:54:47.556000+00:00,7953,217,1141,0.4,0,31.6,27.6,22.0,1016.7
2023-03-05T14:55:47.555000+00:00,7953,0,1141,0.5,0,31.6,27.5,22.0,1016.7
2023-03-05T14:56:47.554000+00:00,7953,168,1141,0.3,0,31.6,27.5,22.0,1016.7
2023-03-05T14:57:47.553000+00:00,7953,178,1141,0.6,0,31.4,27.5,22.0,1016.7
2023-03-05T14:58:47.552000+00:00,7953,203,1141,0.4,0,31.4,27.5,22.0,1016.7
2023-03-05T14:59:47.582000+00:00,7953,196,1141,0.6,0,31.4,27.4,22.0,1016.7
2023-03-05T15:00:47.550000+00:00,7953,174,1141,0.5,0,31.3,27.4,22.0,1016.7
2023-03-05T15:01:47.549000+00:00,7953,205,1141,0.3,0,31.3,27.4,22.0,1016.7
2023-03-05T15:02:47.548000+00:00,7953,0,1141,0.6,0,31.3,27.3,22.0,1016.7
2023-03-05T15:03:47.578000+00:00,7953,226,1141,0.5,0,31.2,27.3,22.0,1016.7
2023-03-05T15:04:47.608000+00:00,7953,190,1141,0.6,0,31.2,27.3,22.0,1016.7
2023-03-05T15:05:47.607000+00:00,7953,208,1141,0.0,0,31.1,27.3,22.0,1016.7
2023-03-05T15:06:47.606000+00:00,7953,197,1141,0.6,0,31.1,27.3,22.0,1016.9
2023-03-05T15:07:47.605000+00:00,7953,170,1141,0.6,0,31.2,27.3,22.0,1016.7
2023-03-05T15:08:47.604000+00:00,7953,204,1141,0.4,0,31.2,27.3,22.0,1016.7
2023-03-05T15:09:47.603000+00:00,7953,236,1141,0.8,0,31.1,27.2,22.0,1016.9
2023-03-05T15:10:47.602000+00:00,7953,206,1141,1.0,0,31.0,27.2,22.0,1016.7
2023-03-05T15:11:47.600000+00:00,7953,225,1141,0.6,0,31.0,27.2,22.0,1016.9
2023-03-05T15:12:47.599000+00:00,7953,175,1141,0.6,0,31.0,27.1,22.0,1016.9
2023-03-05T15:13:47.630000+00:00,7953,210,1141,0.6,0,30.9,27.1,22.0,1016.9
2023-03-05T15:14:47.613000+00:00,7953,197,1141,0.6,0,30.9,27.1,21.0,1016.9
2023-03-05T15:15:47.612000+00:00,7953,173,1141,1.0,0,30.9,27.1,21.0,1016.9
2023-03-05T15:16:47.642000+00:00,7953,201,1141,0.6,0,30.9,27.1,21.0,1016.9
2023-03-05T15:17:47.657000+00:00,7953,193,1141,0.6,0,30.8,27.2,21.0,1016.9
2023-03-05T15:18:47.655000+00:00,7953,180,1141,0.8,0,30.8,27.1,21.0,1016.9
2023-03-05T15:19:47.670000+00:00,7953,195,1141,0.8,0,30.8,27.1,21.0,1016.9
2023-03-05T15:20:47.684000+00:00,7953,155,1141,0.6,0,30.6,27.2,21.0,1016.9
2023-03-05T15:21:47.715000+00:00,7953,179,1141,0.8,0,30.6,27.1,21.0,1016.9
2023-03-05T15:22:47.682000+00:00,7953,178,1141,1.2,0,30.6,27.1,21.0,1016.9
2023-03-05T15:23:47.681000+00:00,7953,161,1141,1.0,0,30.5,27.1,21.0,1017.0
2023-03-05T15:24:47.680000+00:00,7953,152,1141,0.8,0,30.5,27.1,21.0,1016.9
2023-03-05T15:25:47.679000+00:00,7953,171,1141,0.8,0,30.5,27.1,21.0,1016.9
2023-03-05T15:26:47.678000+00:00,7953,141,1141,0.8,0,30.5,27.1,21.0,1016.9
2023-03-05T15:27:47.677000+00:00,7953,187,1141,0.6,0,30.5,27.1,21.0,1016.9
2023-03-05T15:28:47.676000+00:00,7953,179,1141,0.6,0,30.5,27.0,21.0,1017.0
2023-03-05T15:29:47.675000+00:00,7953,178,1141,0.8,0,30.4,27.0,21.0,1017.0
2023-03-05T15:30:47.689000+00:00,7953,214,1141,0.6,0,30.3,27.0,20.0,1017.0
2023-03-05T15:31:47.704000+00:00,7953,208,1141,0.6,0,30.3,27.0,21.0,1017.0
2023-03-05T15:32:47.687000+00:00,7953,197,1141,0.6,0,30.3,27.0,21.0,1017.0
2023-03-05T15:33:47.686000+00:00,7953,212,1141,0.4,0,30.3,26.9,21.0,1017.0
2023-03-05T15:34:47.700000+00:00,7953,174,1141,0.6,0,30.3,26.9,20.0,1017.0
2023-03-05T15:35:47.684000+00:00,7953,240,1141,0.6,0,30.2,26.9,21.0,1017.0
2023-03-05T15:36:47.683000+00:00,7953,239,1141,0.4,0,30.2,26.9,21.0,1017.0
2023-03-05T15:37:47.682000+00:00,7953,182,1141,0.6,0,30.1,26.9,21.0,1017.0
2023-03-05T15:38:47.680000+00:00,7953,229,1141,0.5,0,30.1,26.8,21.0,1017.0
2023-03-05T15:39:47.679000+00:00,7953,183,1141,0.4,0,30.0,26.8,21.0,1017.0
2023-03-05T15:40:47.678000+00:00,7953,241,1141,0.5,0,30.0,26.7,21.0,1017.0
2023-03-05T15:41:47.693000+00:00,7953,217,1141,0.4,0,29.9,26.7,21.0,1017.0
2023-03-05T15:42:47.676000+00:00,7953,199,1141,0.8,0,29.9,26.7,21.0,1017.0
2023-03-05T15:43:47.691000+00:00,7953,183,1141,0.6,0,29.9,26.7,21.0,1017.0
2023-03-05T15:44:47.674000+00:00,7953,180,1141,0.6,0,29.9,26.7,21.0,1016.9
2023-03-05T15:45:47.689000+00:00,7953,195,1141,0.5,0,29.9,26.7,21.0,1017.0
2023-03-05T15:46:47.703000+00:00,7953,186,1141,0.6,0,29.9,26.7,21.0,1017.0
2023-03-05T15:47:47.702000+00:00,7953,175,1141,0.6,0,29.9,26.8,21.0,1017.0
2023-03-05T15:48:47.701000+00:00,7953,190,1141,0.5,0,29.9,26.8,21.0,1017.0
2023-03-05T15:49:47.715000+00:00,7953,199,1141,0.8,0,29.9,26.7,21.0,1017.0
2023-03-05T15:50:47.714000+00:00,7953,194,1141,0.6,0,29.9,26.7,21.0,1017.0
2023-03-05T15:51:47.744000+00:00,7953,193,1141,0.6,0,29.7,26.6,21.0,1017.0
2023-03-05T15:52:47.728000+00:00,7953,171,1141,0.6,0,29.8,26.7,21.0,1017.0
2023-03-05T15:53:47.742000+00:00,7953,228,1141,0.6,0,29.7,26.7,21.0,1017.0
2023-03-05T15:54:47.726000+00:00,7953,154,1141,0.6,0,29.6,26.7,21.0,1017.0
2023-03-05T15:55:47.740000+00:00,7953,204,1141,0.6,0,29.6,26.7,21.0,1017.0
2023-03-05T15:56:47.723000+00:00,7953,246,1141,0.6,0,29.6,26.7,21.0,1017.0
2023-03-05T15:57:47.754000+00:00,7953,212,1141,0.6,0,29.6,26.7,21.0,1017.0
2023-03-05T15:58:47.721000+00:00,7953,256,1141,0.5,0,29.6,26.7,21.0,1017.0
2023-03-05T15:59:47.751000+00:00,7953,189,1141,0.5,0,29.6,26.6,21.0,1017.0
2023-03-05T16:00:47.766000+00:00,7953,218,1141,0.4,0,29.6,26.6,21.0,1017.0
2023-03-05T16:01:47.781000+00:00,7953,192,1141,0.4,0,29.6,26.7,21.0,1017.0
2023-03-05T16:02:47.780000+00:00,7953,179,1141,0.5,0,29.6,26.6,21.0,1017.0
2023-03-05T16:03:47.778000+00:00,7953,0,1141,0.4,0,29.6,26.6,21.0,1017.0
2023-03-05T16:04:47.777000+00:00,7953,230,1141,0.4,0,29.5,26.6,21.0,1017.0
2023-03-05T16:05:47.792000+00:00,7953,168,1141,0.6,0,29.5,26.5,21.0,1017.2
2023-03-05T16:06:47.806000+00:00,7953,0,1141,0.0,0,29.5,26.5,21.0,1017.0
2023-03-05T16:07:47.806000+00:00,7953,222,1141,0.6,0,29.5,26.5,21.0,1017.0
2023-03-05T16:08:47.804000+00:00,7953,172,1141,0.4,0,29.5,26.5,21.0,1017.0
2023-03-05T16:09:47.803000+00:00,7953,0,1141,0.4,0,29.5,26.5,21.0,1017.0
2023-03-05T16:10:47.802000+00:00,7953,0,1141,0.0,0,29.4,26.5,21.0,1017.0
2023-03-05T16:11:47.801000+00:00,7953,0,1141,0.0,0,29.3,26.5,21.0,1017.2
2023-03-05T16:12:47.800000+00:00,7953,0,1141,0.0,0,29.4,26.5,21.0,1017.2
2023-03-05T16:13:47.799000+00:00,7953,184,1141,0.0,0,29.3,26.4,21.0,1017.2
2023-03-05T16:14:47.813000+00:00,7953,214,1141,0.8,0,29.3,26.4,21.0,1017.0
2023-03-05T16:15:47.812000+00:00,7953,0,1141,0.0,0,29.2,26.4,21.0,1017.0
2023-03-05T16:16:47.827000+00:00,7953,129,1141,0.3,0,29.2,26.4,21.0,1017.0
2023-03-05T16:17:47.810000+00:00,7953,0,1141,0.5,0,29.1,26.4,21.0,1017.0
2023-03-05T16:18:47.809000+00:00,7953,181,1141,0.6,0,29.1,26.4,21.0,1017.0
2023-03-05T16:19:47.808000+00:00,7953,183,1141,0.0,0,29.1,26.4,21.0,1017.2
2023-03-05T16:20:47.807000+00:00,7953,207,1141,0.3,0,29.0,26.4,21.0,1017.0
2023-03-05T16:21:47.806000+00:00,7953,297,1141,0.0,0,29.0,26.4,21.0,1017.2
2023-03-05T16:22:47.805000+00:00,7953,302,1141,0.3,0,29.0,26.4,21.0,1017.2
2023-03-05T16:23:47.804000+00:00,7953,336,1141,0.0,0,29.0,26.3,21.0,1017.2
2023-03-05T16:24:47.818000+00:00,7953,308,1141,0.6,0,29.0,26.4,21.0,1017.2
2023-03-05T16:25:47.833000+00:00,7953,0,1141,0.0,0,29.0,26.3,21.0,1017.2
2023-03-05T16:26:47.847000+00:00,7953,339,1141,0.0,0,29.0,26.3,21.0,1017.2
2023-03-05T16:27:47.862000+00:00,7953,246,1141,0.0,0,28.9,26.3,21.0,1017.2
2023-03-05T16:28:47.861000+00:00,7953,0,1141,0.3,0,28.9,26.3,21.0,1017.2
2023-03-05T16:29:47.891000+00:00,7953,0,1141,0.0,0,28.9,26.3,21.0,1017.4
2023-03-05T16:30:47.859000+00:00,7953,305,1141,0.0,0,28.8,26.3,21.0,1017.2
2023-03-05T16:31:47.857000+00:00,7953,38,1141,0.4,0,28.8,26.3,21.0,1017.2
2023-03-05T16:32:47.856000+00:00,7953,269,1141,0.3,0,28.8,26.2,21.0,1017.2
2023-03-05T16:33:47.871000+00:00,7953,0,1141,0.0,0,28.8,26.3,21.0,1017.4
2023-03-05T16:34:47.870000+00:00,7953,95,1141,0.5,0,28.8,26.2,21.0,1017.4
2023-03-05T16:35:47.884000+00:00,7953,268,1141,0.4,0,28.7,26.3,21.0,1017.4
2023-03-05T16:36:47.883000+00:00,7953,116,1141,0.6,0,28.7,26.3,21.0,1017.4
2023-03-05T16:37:47.898000+00:00,7953,242,1141,0.6,0,28.7,26.3,21.0,1017.4
2023-03-05T16:38:47.912000+00:00,7953,64,1141,0.0,0,28.7,26.3,21.0,1017.4
2023-03-05T16:39:47.911000+00:00,7953,0,1141,0.4,0,28.7,26.3,21.0,1017.5
2023-03-05T16:40:47.957000+00:00,7953,352,1141,0.5,0,28.7,26.3,21.0,1017.4
2023-03-05T16:41:47.909000+00:00,7953,215,1141,0.3,0,28.7,26.2,21.0,1017.5
2023-03-19T16:01:59.956000+00:00,7779,315,1142,2.7,0,34.0,26.0,62.0,1010.5
2023-03-19T16:02:59.955000+00:00,7779,305,1142,2.9,0,34.1,26.0,61.0,1010.5
2023-03-19T16:03:59.954000+00:00,7779,325,1142,2.7,0,34.2,26.0,61.0,1010.5
2023-03-19T16:04:59.953000+00:00,7779,325,1142,2.7,0,34.2,26.0,61.0,1010.5
2023-03-19T16:05:59.952000+00:00,7779,322,1142,2.7,0,34.3,26.0,60.0,1010.5
2023-03-19T16:06:59.951000+00:00,7779,334,1142,3.0,0,34.2,26.0,61.0,1010.5
2023-03-19T16:07:59.950000+00:00,7779,320,1142,3.4,0,34.0,26.0,61.0,1010.5
2023-03-19T16:08:59.948000+00:00,7779,325,1142,2.5,0,34.0,26.0,62.0,1010.7
2023-03-19T16:09:59.947000+00:00,7779,341,1142,2.7,0,34.0,26.0,62.0,1010.5
2023-03-19T16:10:59.946000+00:00,7779,318,1142,2.9,0,34.0,26.0,62.0,1010.5
2023-03-19T16:11:59.961000+00:00,7779,327,1142,3.2,0,34.0,26.0,62.0,1010.7
2023-03-19T16:12:59.960000+00:00,7779,330,1142,3.4,0,33.7,26.0,62.0,1010.7
2023-03-19T16:13:59.959000+00:00,7779,323,1142,2.5,0,33.7,26.0,61.0,1010.7
2023-03-19T16:14:59.958000+00:00,7779,315,1142,3.0,0,34.1,26.0,60.0,1010.7
2023-03-19T16:15:59.957000+00:00,7779,312,1142,3.5,0,33.9,26.0,61.0,1010.5
2023-03-19T16:16:59.955000+00:00,7779,324,1142,3.7,0,33.9,26.0,61.0,1010.5
2023-03-19T16:18:00.001000+00:00,7779,330,1142,3.2,0,33.9,26.0,61.0,1010.5
2023-03-19T16:18:59.953000+00:00,7779,324,1142,2.7,0,33.3,26.0,61.0,1010.5
2023-03-19T16:19:59.952000+00:00,7779,316,1142,3.2,0,33.4,26.0,61.0,1010.5
2023-03-19T16:20:59.982000+00:00,7779,335,1142,3.5,0,33.4,26.0,61.0,1010.5
2023-03-19T16:21:59.966000+00:00,7779,326,1142,3.5,0,33.3,26.0,61.0,1010.5
2023-03-19T16:22:59.949000+00:00,7779,331,1142,2.2,0,33.3,26.0,62.0,1010.5
2023-03-19T16:23:59.948000+00:00,7779,329,1142,3.0,0,33.3,26.0,62.0,1010.5
2023-03-19T16:24:59.947000+00:00,7779,330,1142,2.7,0,33.3,26.1,62.0,1010.5
2023-03-19T16:25:59.961000+00:00,7779,331,1142,2.7,0,33.3,26.2,61.0,1010.7
2023-03-19T16:26:59.960000+00:00,7779,339,1142,2.7,0,33.0,26.2,61.0,1010.5
2023-03-19T16:27:59.959000+00:00,7779,335,1142,2.9,0,33.0,26.3,59.0,1010.7
2023-03-19T16:28:59.958000+00:00,7779,329,1142,2.4,0,33.1,26.3,60.0,1010.7
2023-03-19T16:29:59.957000+00:00,7779,317,1142,2.0,0,33.1,26.4,59.0,1010.7
2023-03-19T16:30:59.956000+00:00,7779,308,1142,2.9,0,33.9,26.4,59.0,1010.7
2023-03-19T16:31:59.955000+00:00,7779,316,1142,2.5,0,33.9,26.4,58.0,1010.7
2023-03-19T16:32:59.954000+00:00,7779,317,1142,2.7,0,33.5,26.3,58.0,1010.7
2023-03-19T16:33:59.953000+00:00,7779,303,1142,2.5,0,33.1,26.3,58.0,1010.7
2023-03-19T16:34:59.951000+00:00,7779,293,1142,2.7,0,33.1,26.2,57.0,1010.7
2023-03-19T16:35:59.950000+00:00,7779,317,1142,2.5,0,32.9,26.1,58.0,1010.7
2023-03-19T16:36:59.965000+00:00,7779,314,1142,3.2,0,32.5,26.1,59.0,1010.7
2023-03-19T16:37:59.979000+00:00,7779,318,1142,2.9,0,32.4,26.1,58.0,1010.7
2023-03-19T16:39:00.010000+00:00,7779,291,1142,2.7,0,32.5,26.1,58.0,1010.9
2023-03-19T16:40:00.024000+00:00,7779,316,1142,2.2,0,32.5,26.0,58.0,1010.7
2023-03-19T16:41:00.039000+00:00,7779,330,1142,2.5,0,32.5,26.0,59.0,1010.9
2023-03-19T16:42:00.053000+00:00,7779,319,1142,2.7,0,32.5,26.0,58.0,1010.9
2023-03-19T16:43:00.052000+00:00,7779,299,1142,2.4,0,32.5,26.0,58.0,1010.7
2023-03-19T16:44:00.051000+00:00,7779,329,1142,2.9,0,32.1,26.0,58.0,1010.9
2023-03-19T16:45:00.081000+00:00,7779,338,1142,2.2,0,32.5,26.0,58.0,1010.9
2023-03-19T16:46:00.096000+00:00,7779,311,1142,2.5,0,32.0,26.0,59.0,1010.7
2023-03-19T16:47:00.079000+00:00,7779,324,1142,2.5,0,32.0,26.0,59.0,1010.9
2023-03-19T16:48:00.094000+00:00,7779,309,1142,2.0,0,31.9,26.0,59.0,1010.7
2023-03-19T16:49:00.108000+00:00,7779,312,1142,1.5,0,32.1,26.0,58.0,1010.9
2023-03-19T16:50:00.123000+00:00,7779,297,1142,1.5,0,32.1,26.0,57.0,1010.9
2023-03-19T16:51:00.122000+00:00,7779,342,1142,1.7,0,32.1,26.0,57.0,1011.0
2023-03-19T16:52:00.136000+00:00,7779,340,1142,1.1,0,32.1,26.0,57.0,1010.9
2023-03-19T16:53:00.135000+00:00,7779,351,1142,0.8,0,32.1,26.0,56.0,1010.9
2023-03-19T16:54:00.134000+00:00,7779,323,1142,1.2,0,31.9,25.9,56.0,1010.9
2023-03-19T16:55:00.148000+00:00,7779,325,1142,1.3,0,31.9,25.9,57.0,1011.0
2023-03-19T16:56:00.147000+00:00,7779,322,1142,1.7,0,31.9,25.9,56.0,1010.9
2023-03-19T16:57:00.146000+00:00,7779,319,1142,1.3,0,31.9,25.9,56.0,1010.9
2023-03-19T16:58:00.161000+00:00,7779,279,1142,0.8,0,31.8,25.9,55.0,1011.0
2023-03-19T16:59:00.175000+00:00,7779,338,1142,1.2,0,31.9,25.9,55.0,1011.0
2023-03-19T17:00:00.190000+00:00,7779,323,1142,1.5,0,32.0,25.9,55.0,1010.9
2023-03-19T17:01:00.173000+00:00,7779,308,1142,1.3,0,32.0,25.9,55.0,1010.9
2023-03-19T17:02:00.188000+00:00,7779,298,1142,1.8,0,32.2,25.9,55.0,1011.0
2023-03-19T17:03:00.202000+00:00,7779,318,1142,2.2,0,31.9,25.9,55.0,1010.9
2023-03-19T17:04:00.201000+00:00,7779,317,1142,1.8,0,31.6,25.9,56.0,1011.0
2023-03-19T17:05:00.216000+00:00,7779,335,1142,2.0,0,31.7,26.0,56.0,1011.0
2023-03-19T17:06:00.215000+00:00,7779,326,1142,1.7,0,31.7,26.0,55.0,1011.0
2023-03-19T17:07:00.214000+00:00,7779,0,1142,1.7,0,31.9,25.9,56.0,1011.0
2023-03-19T17:08:00.212000+00:00,7779,352,1142,1.1,0,32.2,26.0,55.0,1011.0
2023-03-19T17:09:00.211000+00:00,7779,291,1142,1.3,0,31.5,26.0,56.0,1011.0
2023-03-19T17:10:00.210000+00:00,7779,310,1142,1.6,0,31.5,26.1,55.0,1011.0
2023-03-19T17:11:00.209000+00:00,7779,292,1142,1.7,0,31.6,26.2,55.0,1011.0
2023-03-19T17:12:00.208000+00:00,7779,292,1142,1.7,0,31.6,26.3,55.0,1011.0
2023-03-19T17:13:00.207000+00:00,7779,289,1142,1.5,0,31.5,26.3,55.0,1011.0
2023-03-19T17:14:00.206000+00:00,7779,326,1142,1.3,0,31.6,26.4,55.0,1011.0
2023-03-19T17:15:00.205000+00:00,7779,284,1142,0.6,0,31.6,26.4,55.0,1011.0
2023-03-19T17:16:00.204000+00:00,7779,9,1142,1.2,0,31.7,26.4,55.0,1011.0
2023-03-19T17:17:00.218000+00:00,7779,311,1142,0.6,0,31.6,26.3,55.0,1011.0
2023-03-19T17:18:00.202000+00:00,7779,160,1142,1.2,0,31.6,26.4,56.0,1011.0
2023-03-19T17:19:00.216000+00:00,7779,305,1142,1.2,0,31.4,26.4,55.0,1011.0
2023-03-19T17:20:00.215000+00:00,7779,305,1142,1.2,0,31.4,26.4,55.0,1011.0
2023-03-19T17:21:00.214000+00:00,7779,274,1142,1.1,0,31.3,26.3,56.0,1011.0
2023-03-19T17:22:00.213000+00:00,7779,311,1142,1.1,0,31.7,26.3,56.0,1011.0
2023-03-19T17:23:00.212000+00:00,7779,286,1142,1.2,0,31.4,26.3,56.0,1011.0
2023-03-19T17:24:00.211000+00:00,7779,108,1142,1.0,0,31.4,26.3,56.0,1011.2
2023-03-19T17:25:00.210000+00:00,7779,288,1142,0.8,0,31.4,26.3,56.0,1011.0
2023-03-19T17:26:00.208000+00:00,7779,308,1142,0.8,0,31.4,26.3,56.0,1011.2
2023-03-19T17:27:00.207000+00:00,7779,133,1142,0.8,0,31.3,26.3,56.0,1011.0
2023-03-19T17:28:00.206000+00:00,7779,313,1142,0.8,0,31.5,26.2,56.0,1011.0
2023-03-19T17:29:00.205000+00:00,7779,294,1142,1.7,0,31.4,26.2,56.0,1011.0
2023-03-19T17:30:00.220000+00:00,7779,292,1142,1.6,0,31.5,26.2,56.0,1011.0
2023-03-19T17:31:00.250000+00:00,7779,296,1142,1.2,0,31.5,26.3,56.0,1011.0
2023-03-19T17:32:00.249000+00:00,7779,327,1142,1.3,0,31.5,26.2,57.0,1011.0
2023-03-19T17:33:00.263000+00:00,7779,309,1142,0.8,0,31.3,26.2,57.0,1011.2
2023-03-19T17:34:00.278000+00:00,7779,332,1142,2.0,0,31.2,26.1,58.0,1011.2
2023-03-19T17:35:00.277000+00:00,7779,310,1142,1.0,0,31.2,26.1,58.0,1011.0
2023-03-19T17:36:00.291000+00:00,7779,311,1142,1.2,0,31.1,26.1,58.0,1011.0
2023-03-19T17:37:00.290000+00:00,7779,345,1142,1.7,0,31.0,26.0,58.0,1011.0
2023-03-19T17:38:00.289000+00:00,7779,308,1142,1.2,0,31.1,26.0,58.0,1011.0
2023-03-19T17:39:00.304000+00:00,7779,59,1142,1.5,0,31.1,26.0,58.0,1011.0
2023-03-19T17:40:00.318000+00:00,7779,300,1142,1.5,0,31.1,26.0,58.0,1011.0
2023-03-19T17:41:00.317000+00:00,7779,293,1142,1.3,0,30.9,26.0,57.0,1011.0
2023-03-19T17:42:00.332000+00:00,7779,318,1142,0.8,0,31.0,26.0,57.0,1011.0
2023-03-19T17:43:00.331000+00:00,7779,295,1142,1.8,0,31.0,26.0,57.0,1011.0
2023-03-19T17:44:00.330000+00:00,7779,307,1142,1.3,0,31.0,26.1,57.0,1011.2
2023-03-19T17:45:00.344000+00:00,7779,294,1142,1.3,0,31.0,26.1,56.0,1011.0
2023-03-19T17:46:00.343000+00:00,7779,271,1142,1.3,0,31.0,26.1,55.0,1011.0
2023-03-19T17:47:00.342000+00:00,7779,317,1142,2.2,0,31.0,26.1,55.0,1011.0
2023-03-19T17:48:00.356000+00:00,7779,0,1142,2.0,0,31.0,26.2,55.0,1011.0
2023-03-19T17:49:00.355000+00:00,7779,135,1142,1.2,0,30.9,26.2,55.0,1011.0
2023-03-19T17:50:00.370000+00:00,7779,309,1142,1.0,0,31.0,26.2,55.0,1011.0
2023-03-19T17:51:00.384000+00:00,7779,289,1142,1.0,0,30.8,26.2,55.0,1011.0
2023-03-19T17:52:00.383000+00:00,7779,85,1142,1.2,0,31.1,26.3,55.0,1011.0
2023-03-19T17:53:00.398000+00:00,7779,276,1142,1.7,0,31.1,26.3,55.0,1011.0
